ID,Crossing,Balance,Aggression,Composure,Ballcontrol,Acceleration,Agility,Overall
212153,64,63,71,75,78,71,65,78
211119,76,81,39,75,79,88,85,78
210930,79,75,41,72,80,70,75,78
210679,36,53,71,67,65,67,54,78
210333,78,87,55,71,74,91,84,78
210282,76,83,67,75,80,89,83,78
209997,52,61,76,72,67,55,59,78
209307,20,47,24,50,24,59,63,78
208574,80,72,65,77,80,89,76,78
208230,63,58,90,68,75,59,60,78
208135,68,67,77,70,80,62,60,78
207939,62,54,87,77,74,64,61,78
207877,59,90,66,74,79,89,90,78
207862,73,49,68,68,72,54,56,78
207494,72,84,66,75,82,84,85,78
206591,78,78,69,77,83,85,85,78
206225,80,74,65,69,81,78,76,78
206222,68,66,89,70,66,71,65,78
206198,51,49,70,69,59,55,53,78
205923,77,65,67,73,77,78,72,78
205633,78,78,59,77,82,78,78,78
205569,88,79,67,79,81,67,74,78
205114,70,93,49,76,83,87,94,78
204923,67,83,69,72,80,87,79,78
204884,82,71,75,70,76,79,68,78
204838,69,51,80,74,77,75,76,78
204819,57,55,74,80,79,56,63,78
204240,15,24,36,39,21,41,43,78
204077,67,65,50,70,82,86,83,78
203980,73,64,63,75,79,73,81,78
203895,64,82,52,82,82,62,76,78
203627,73,92,65,69,77,89,93,78
203605,85,66,75,71,76,77,68,78
203535,75,84,83,81,80,77,76,78
203362,75,83,49,71,78,88,86,78
203106,73,89,72,72,78,89,92,78
202648,65,77,71,81,82,59,76,78
202325,67,85,80,72,74,68,88,78
201878,82,67,66,72,79,72,76,78
201508,74,68,69,77,81,73,83,78
201505,53,57,77,67,76,58,52,78
201325,13,42,33,35,19,50,59,78
201144,69,64,76,72,80,58,67,78
201143,78,64,69,74,73,66,78,78
201119,78,75,69,72,74,84,75,78
201095,18,60,27,49,20,49,68,78
201013,58,58,77,79,72,66,63,78
200798,13,35,41,41,13,36,49,78
200726,13,25,23,38,23,44,36,78
200529,75,54,59,79,80,74,65,78
200215,69,75,84,74,73,72,72,78
199767,70,56,68,83,78,67,74,78
199626,65,74,77,80,80,73,74,78
199602,67,58,75,78,83,65,65,78
199304,71,65,74,69,77,75,73,78
199069,57,63,77,77,79,77,75,78
199042,78,85,68,76,80,77,81,78
198614,49,65,85,68,71,55,55,78
198584,39,42,80,73,68,68,51,78
198329,72,68,52,69,78,89,81,78
198140,65,73,80,76,74,79,79,78
198113,75,61,79,79,77,61,62,78
197225,76,79,66,79,82,73,78,78
197083,76,76,59,74,79,78,78,78
196889,77,90,48,76,84,90,92,78
196432,66,78,86,83,82,74,76,78
196150,73,74,77,82,83,66,76,78
195671,56,55,67,78,74,64,65,78
189296,11,30,30,54,17,28,33,78
163186,70,54,77,82,77,68,66,78
142707,66,79,57,79,80,77,82,78
194932,77,72,58,68,79,86,82,78
206198,51,49,70,69,59,55,53,78
203895,64,82,52,82,82,62,76,78
157304,63,57,77,72,64,69,60,78
168312,76,75,76,78,77,82,75,78
134779,71,65,69,76,75,71,79,78
204923,67,83,69,72,80,87,79,78
216189,77,86,88,69,77,85,76,78
112253,67,64,82,76,78,39,57,78
138110,67,63,90,82,70,60,68,78
16254,16,50,34,53,29,49,38,78
142721,14,59,34,51,12,35,32,78
199042,78,85,68,76,80,77,81,78
223874,62,91,51,75,80,69,79,78
45186,84,75,53,80,83,71,71,78
207494,72,84,66,75,82,84,85,78
168326,56,64,81,73,65,69,68,78
201095,18,60,27,49,20,49,68,78
189575,74,94,66,76,80,85,87,78
199304,71,65,74,69,77,75,73,78
158856,67,49,72,80,77,48,52,78
223627,66,69,67,71,76,74,69,78
165517,69,70,70,70,76,57,72,78
206222,68,66,89,70,66,71,65,78
213135,69,61,69,70,75,82,75,78
206225,80,74,65,69,81,78,76,78
7826,77,59,64,79,81,66,69,78
178322,80,78,72,79,76,77,74,78
201878,82,67,66,72,79,72,76,78
202648,65,77,71,81,82,59,76,78
213400,77,77,65,76,78,86,82,78
209307,20,47,24,50,24,59,63,78
216475,76,66,58,67,77,89,79,78
199069,57,63,77,77,79,77,75,78
210333,78,87,55,71,74,91,84,78
188829,60,78,76,77,73,68,67,78
112542,49,57,76,77,49,33,63,78
201119,78,75,69,72,74,84,75,78
221087,24,57,39,36,16,45,40,78
168607,81,79,88,77,77,76,81,78
227234,61,68,86,73,73,69,64,78
13732,42,46,77,82,59,33,42,78
152996,69,81,79,75,80,68,78,78
158372,78,77,59,78,82,76,76,78
163492,63,54,71,76,59,33,55,78
178085,78,67,73,71,81,60,69,78
189606,63,64,84,75,74,69,65,78
152999,70,83,79,80,84,79,78,78
188840,82,67,79,70,78,77,68,78
189354,88,74,63,74,78,76,69,78
153260,60,60,76,75,73,34,60,78
187052,62,62,83,69,73,79,73,78
211119,76,81,39,75,79,88,85,78
212911,75,69,42,78,79,92,86,78
225199,73,88,85,78,79,78,86,78
199602,67,58,75,78,83,65,65,78
194996,51,39,61,70,80,57,62,78
158133,80,66,73,80,79,82,75,78
186805,74,85,40,77,80,91,84,78
201143,78,64,69,74,73,66,78,78
198584,39,42,80,73,68,68,51,78
201144,69,64,76,72,80,58,67,78
219576,58,67,83,77,76,65,67,78
165560,60,72,65,75,80,77,71,78
123576,55,60,58,81,78,57,67,78
198329,72,68,52,69,78,89,81,78
212153,64,63,71,75,78,71,65,78
2492,79,75,86,75,75,75,75,78
208574,80,72,65,77,80,89,76,78
226753,15,53,23,33,38,64,68,78
178625,61,60,77,71,79,65,69,78
188103,75,68,71,72,80,75,67,78
199626,65,74,77,80,80,73,74,78
216778,38,51,87,69,63,68,66,78
138699,75,68,78,79,78,68,68,78
203980,73,64,63,75,79,73,81,78
147660,19,28,39,61,16,40,59,78
188879,58,57,85,68,74,66,60,78
204240,15,24,36,39,21,41,43,78
153296,74,68,68,79,83,63,77,78
186832,76,85,74,76,81,79,85,78
183249,75,77,86,74,80,69,66,78
192722,79,78,63,73,80,79,82,78
227796,65,92,44,64,79,93,91,78
174549,78,81,50,74,87,79,79,78
186581,78,77,48,80,85,77,75,78
198614,49,65,85,68,71,55,55,78
187607,61,32,75,70,78,66,50,78
124375,68,48,85,65,62,83,72,78
182744,79,75,89,77,75,78,74,78
192984,15,43,33,50,23,44,50,78
161754,47,55,86,80,74,64,62,78
197083,76,76,59,74,79,78,78,78
192476,60,41,77,69,68,33,55,78
169181,13,57,35,66,39,64,64,78
222943,80,82,58,75,76,86,84,78
192991,64,66,72,74,76,73,76,78
198113,75,61,79,79,77,61,62,78
157665,30,54,73,71,63,44,49,78
216547,73,85,40,77,80,91,91,78
189157,75,76,76,69,82,86,82,78
212198,76,79,62,80,81,79,82,78
187366,70,74,71,82,80,71,67,78
188135,81,70,68,68,80,76,76,78
186345,87,76,70,71,75,78,77,78
169706,65,70,72,80,77,61,63,78
180714,13,30,35,65,21,37,54,78
176619,68,68,58,78,75,77,75,78
155887,74,74,81,79,79,69,69,78
189423,68,67,83,74,76,68,69,78
178160,68,61,72,75,80,64,68,78
212977,54,63,76,65,72,75,61,78
189681,79,83,85,76,78,84,77,78
210930,79,75,41,72,80,70,75,78
164082,81,76,75,81,82,77,77,78
189682,67,72,79,71,65,66,66,78
207862,73,49,68,68,72,54,56,78
210679,36,53,71,67,65,67,54,78
155897,59,64,68,79,78,64,67,78
198140,65,73,80,76,74,79,79,78
206591,78,78,69,77,83,85,85,78
160000,56,55,65,79,69,84,55,77
185090,72,70,51,77,75,90,83,77
197891,64,79,57,70,81,80,79,77
220932,15,22,39,58,25,30,26,77
183556,47,58,81,75,41,51,52,77
200197,55,60,47,79,75,67,79,77
210950,68,95,72,74,80,87,93,77
188166,77,71,55,67,74,88,78,77
193290,71,76,75,77,77,82,86,77
231691,13,53,20,45,10,48,55,77
192012,49,55,64,67,77,63,68,77
146701,45,54,84,66,67,38,54,77
161805,69,67,90,76,74,63,70,77
156432,66,31,63,76,71,55,59,77
52752,80,75,60,75,79,74,80,77
183569,64,66,59,72,83,76,76,77
202515,73,74,29,74,81,87,85,77
146963,65,69,80,72,73,69,64,77
205590,69,68,68,69,73,71,69,77
210455,76,75,80,68,72,74,75,77
181271,82,71,59,75,79,68,67,77
230168,10,41,34,67,21,41,34,77
184089,71,80,38,76,82,86,87,77
205850,33,59,60,73,74,67,65,77
45595,58,52,83,79,51,36,38,77
205340,37,68,73,76,60,69,65,77
229148,77,68,76,69,75,91,83,77
109852,49,33,81,67,66,36,33,77
216349,72,88,40,72,80,78,78,77
225309,73,76,38,69,81,78,84,77
185373,69,60,73,72,79,80,74,77
139038,34,62,85,69,52,68,50,77
149791,76,88,39,73,82,65,79,77
230431,71,55,77,67,71,72,51,77
194079,74,83,78,73,76,87,89,77
198688,69,52,82,72,59,63,57,77
173857,14,40,39,60,20,45,40,77
232226,11,28,38,64,22,49,58,77
203299,76,77,53,73,79,86,80,77
172835,22,55,78,74,55,44,59,77
200228,21,32,81,69,64,34,30,77
212772,40,51,75,67,59,60,55,77
224293,72,67,70,72,76,65,68,77
210214,61,64,58,71,80,67,70,77
215079,69,77,92,73,79,70,74,77
230183,76,66,96,77,72,81,67,77
209960,12,51,27,27,14,48,62,77
160040,76,70,73,80,75,84,79,77
230184,76,90,68,76,71,88,86,77
226601,32,47,80,70,49,66,43,77
190761,74,77,79,78,83,75,74,77
201519,78,69,65,72,79,68,69,77
196143,69,83,74,74,76,90,82,77
200752,66,58,85,72,55,78,68,77
207920,76,67,67,69,72,83,77,77
197681,62,69,65,79,81,73,72,77
198706,76,50,29,72,81,67,66,77
189234,76,72,60,67,76,81,74,77
204341,42,61,76,72,48,57,69,77
176949,78,71,33,80,84,64,74,77
198198,31,58,82,69,65,63,59,77
205878,12,45,23,55,29,41,55,77
175671,55,52,66,76,62,34,58,77
198200,45,65,78,74,76,65,76,77
214584,18,34,18,28,19,30,36,77
179768,69,61,83,73,74,72,73,77
181816,79,75,78,67,71,71,67,77
225850,34,65,75,72,70,69,65,77
198715,41,75,69,75,76,77,82,77
213051,67,62,74,77,76,58,67,77
214332,62,58,87,80,72,60,70,77
194365,66,71,80,70,78,76,83,77
150590,76,74,75,80,77,69,74,77
190014,76,75,46,73,76,90,82,77
198719,72,86,38,70,79,89,91,77
157503,58,57,83,75,76,68,65,77
208450,75,80,65,66,83,73,81,77
172610,34,59,79,75,62,60,52,77
148803,63,62,69,83,75,52,54,77
209989,58,55,76,67,77,75,73,77
204614,77,89,73,73,73,88,88,77
193862,44,34,79,72,61,50,37,77
179527,60,64,59,76,72,74,75,77
221000,71,77,69,69,78,86,79,77
186953,13,63,30,60,26,60,67,77
192073,72,75,69,72,79,72,79,77
154954,11,28,35,56,14,54,44,77
220746,76,88,52,68,78,87,87,77
212811,72,75,70,74,81,78,74,77
114764,11,52,38,52,15,32,28,77
179789,49,61,82,73,68,47,60,77
115533,14,47,38,65,22,42,44,77
191053,69,83,82,74,77,76,75,77
191565,42,78,65,77,80,77,80,77
192333,49,46,79,69,62,52,54,77
193869,47,40,81,75,62,53,41,77
185422,63,71,50,72,74,87,78,77
216655,36,76,73,67,62,70,62,77
210513,75,90,43,74,83,76,90,77
121170,70,34,60,81,77,34,43,77
219732,75,89,48,72,75,92,85,77
194644,76,80,69,67,73,83,79,77
160087,71,55,77,67,71,72,51,77
31831,83,64,75,75,81,35,53,77
204120,15,53,29,60,20,34,32,77
216409,75,84,60,70,80,85,90,77
153177,66,74,66,72,87,79,87,77
158810,70,59,80,77,77,52,60,77
183130,83,81,73,72,77,79,79,77
194138,61,75,70,71,70,90,78,77
207707,78,72,70,71,76,83,75,77
199005,23,50,36,56,24,53,53,77
5213,32,66,73,76,55,62,54,77
185181,24,47,35,48,14,35,40,77
216158,82,64,68,72,76,78,76,77
192350,73,92,59,75,77,92,91,77
205408,49,62,80,74,65,69,61,77
182882,60,47,80,74,75,65,63,77
183394,76,59,78,73,76,75,70,77
202851,70,72,49,73,83,91,82,77
170597,13,42,39,67,25,50,63,77
142950,66,67,71,71,77,70,73,77
202087,86,74,76,74,75,53,67,77
148839,78,71,69,74,71,68,69,77
165735,19,30,40,52,22,52,25,77
182888,66,59,78,71,71,63,61,77
210537,74,83,67,75,77,90,91,77
219754,20,43,23,25,22,37,37,77
181098,76,72,73,78,74,65,73,77
210287,55,72,90,74,73,77,66,77
172143,81,79,65,68,82,45,72,77
182896,78,79,73,74,79,76,86,77
201073,72,75,70,72,78,87,80,77
226161,56,66,65,68,77,57,55,77
214132,65,93,57,74,73,93,93,77
216692,18,51,20,26,22,48,32,77
216437,34,40,79,68,52,67,46,77
198006,78,72,69,78,78,66,67,77
200054,68,63,71,79,78,67,71,77
105846,12,40,38,65,18,37,40,77
205943,46,72,76,69,66,67,57,77
188536,74,75,53,76,76,76,77,77
164985,70,58,66,75,81,67,67,77
213114,73,69,62,72,76,73,75,77
219258,29,33,82,75,63,52,42,77
225402,73,74,73,74,75,82,84,77
200315,74,75,48,66,82,90,83,77
230524,57,77,52,78,73,81,79,77
205693,40,51,41,67,79,74,64,77
230269,74,83,42,84,76,87,86,77
200318,67,67,61,70,77,76,74,77
201342,53,35,74,73,64,52,51,77
53630,62,38,93,70,67,59,59,77
140415,65,91,77,84,81,47,76,77
165247,20,48,38,48,32,35,67,77
212096,82,79,52,72,85,78,83,77
195202,70,74,51,77,80,74,80,77
217731,65,81,62,65,81,76,85,77
183427,69,86,82,76,79,76,89,77
208004,70,68,81,74,71,63,67,77
189060,49,64,69,70,68,69,66,77
193158,58,64,76,74,82,65,72,77
204935,17,46,23,51,38,48,33,77
169607,61,71,93,67,72,66,64,77
180359,80,77,82,68,77,72,73,77
208008,73,72,39,77,81,78,83,77
205705,57,35,82,69,65,46,48,77
225161,41,69,74,76,67,69,69,77
188041,65,75,78,80,77,74,75,77
146059,74,60,80,69,69,58,57,77
172684,25,67,32,48,16,51,64,77
184716,68,90,74,81,77,65,78,77
205966,65,92,55,69,84,86,86,77
220814,57,61,77,66,65,66,69,77
194958,73,73,75,78,77,67,71,77
199823,73,75,68,70,81,66,68,77
177553,76,85,74,72,80,77,84,77
216466,76,78,87,72,77,87,78,77
215699,75,82,67,70,72,74,78,77
2196,14,36,38,62,19,20,28,77
210324,80,79,43,68,77,79,79,77
199829,57,59,80,73,74,44,55,77
184469,62,76,84,73,76,67,75,77
229270,50,61,77,68,75,69,70,77
230294,56,55,65,79,69,84,55,77
175254,59,67,80,70,77,70,61,77
202135,68,77,86,74,77,76,75,77
226456,71,70,72,68,78,64,75,77
199577,45,54,69,68,75,51,53,77
194201,29,31,80,69,66,54,53,77
148123,61,46,79,71,47,34,33,77
228251,72,69,71,79,77,78,68,77
169115,66,56,77,75,60,66,61,77
189595,74,72,70,74,80,75,81,77
192667,75,50,80,67,72,72,50,77
183966,68,69,74,70,69,63,65,77
160161,57,77,52,78,73,81,79,77
177569,77,87,58,69,82,79,79,77
182945,73,70,59,76,77,86,84,77
158626,79,74,79,75,73,71,74,77
159906,10,41,34,67,21,41,34,77
183714,50,56,74,77,73,64,54,77
201893,64,61,89,69,77,58,67,77
213160,62,65,70,75,77,74,70,77
171688,77,76,82,77,72,77,67,77
204713,76,76,70,74,77,86,85,77
186537,68,63,77,77,72,70,66,77
159914,76,66,96,77,72,81,67,77
205995,86,85,76,74,80,77,74,77
152747,78,91,57,77,80,84,91,77
159915,76,90,68,76,71,88,86,77
172203,19,42,43,34,33,32,32,77
178091,50,47,73,71,75,67,57,77
226221,72,62,73,68,73,68,62,77
210862,29,49,76,75,64,54,51,77
136113,17,51,79,66,61,33,29,77
207537,73,73,74,76,75,87,75,77
216497,64,75,55,67,80,82,80,77
163761,25,56,68,72,65,64,62,77
186801,54,58,84,72,73,71,65,77
193714,67,60,82,71,63,43,58,77
184501,80,57,69,71,75,72,65,77
202935,51,66,89,67,64,70,68,77
153275,12,45,45,29,25,50,44,77
198076,56,67,83,75,51,61,65,77
164029,51,68,66,78,85,65,92,77
186302,80,76,39,74,81,71,77,77
196801,40,64,78,75,69,65,66,77
149185,61,64,84,78,74,68,63,77
214977,60,76,80,74,71,70,65,77
201922,53,62,82,65,62,64,62,77
213955,64,77,67,73,75,83,77,77
221125,64,71,49,66,75,84,83,77
205510,69,77,77,75,76,87,81,77
216774,40,38,78,70,68,66,41,77
172233,74,83,86,77,78,78,84,77
208330,74,65,31,67,81,82,84,77
216266,66,72,81,74,65,75,66,77
224458,61,78,72,80,82,83,87,77
192202,83,77,79,75,80,62,69,77
187084,62,66,77,73,70,81,74,77
188876,76,62,79,75,79,64,68,77
187598,32,66,78,70,62,63,65,77
189390,78,60,76,74,74,66,65,77
184271,68,54,82,77,75,65,68,77
198352,43,43,65,75,55,55,52,77
227536,53,40,88,67,62,81,67,77
190674,72,72,75,76,76,68,73,77
209620,77,74,73,69,77,81,77,77
212692,71,86,39,74,79,83,84,77
151508,75,76,74,84,77,65,77,77
230613,64,68,82,75,80,73,78,77
230360,76,70,73,80,75,84,79,77
183256,78,76,59,70,78,75,82,77
183512,78,71,88,75,74,79,73,77
202201,56,63,73,72,64,69,66,77
203485,67,63,72,73,69,79,75,77
186589,62,58,79,75,75,50,58,77
163806,21,48,34,48,21,44,50,77
183518,58,64,73,68,78,70,75,77
182495,68,74,76,76,64,74,79,77
206304,59,58,85,73,72,61,60,77
189410,71,76,79,80,80,69,75,77
204259,75,76,75,75,74,84,78,77
226790,50,65,76,73,72,72,69,77
173030,74,76,70,74,80,67,81,77
226537,35,69,78,74,75,68,64,77
152554,73,75,55,73,76,77,77,77
159978,74,83,42,84,76,87,86,77
210411,74,85,73,80,81,77,90,77
189165,73,65,83,75,75,61,62,77
201455,59,50,68,72,78,68,74,77
178415,76,67,77,72,72,65,63,77
186351,68,51,80,72,75,70,71,77
172018,59,49,82,73,61,51,58,77
199667,73,61,83,64,68,66,65,77
193011,40,69,77,70,68,60,56,77
183284,60,58,76,64,62,67,62,77
167669,70,76,65,77,77,73,71,77
199158,48,67,74,83,76,70,71,77
188154,77,78,74,74,80,74,83,77
188155,77,63,84,66,76,72,71,77
190971,47,75,84,79,76,75,71,77
168444,72,63,76,75,80,79,76,77
234236,64,68,59,79,80,75,83,77
220925,76,75,60,73,79,79,85,77
199422,66,90,85,72,82,65,74,77
160766,70,75,48,74,86,77,79,77
169214,72,81,45,71,77,92,88,77
201215,81,79,68,78,80,86,79,77
203263,41,55,75,71,64,40,38,77
219391,62,65,86,74,73,65,67,77
184575,78,89,65,75,77,88,90,77
169216,70,73,80,70,75,84,73,76
204289,51,71,47,70,77,82,73,76
161793,54,51,59,75,77,41,68,76
177666,68,64,72,75,70,77,69,76
177922,73,70,43,68,74,89,80,76
195586,37,71,64,83,72,67,67,76
229636,72,56,57,78,82,74,74,76
236295,74,65,58,68,76,62,58,76
160009,8,43,35,45,20,58,66,76
176137,67,73,64,75,73,62,74,76
139274,20,34,70,75,58,34,30,76
187659,59,43,85,74,73,53,62,76
213516,73,82,41,68,80,78,85,76
160012,9,23,41,66,21,31,42,76
160013,33,47,40,32,23,55,60,76
200206,71,72,46,76,76,79,81,76
205070,55,73,76,69,80,83,76,76
229391,48,49,79,81,72,52,51,76
143632,18,35,45,54,28,43,54,76
216336,15,51,25,27,17,49,34,76
229906,73,77,57,68,78,93,86,76
45842,35,49,88,66,56,45,34,76
52498,67,68,76,75,74,44,65,76
184082,60,48,81,64,62,53,51,76
204307,75,77,75,74,76,78,77,76
195859,62,79,60,70,76,83,77,76
200469,74,82,63,70,79,74,78,76
207894,51,44,84,73,58,54,51,76
236311,75,67,65,73,78,73,63,76
214040,70,71,72,68,73,85,82,76
192537,70,85,71,78,75,85,84,76
230938,64,73,76,75,78,74,68,76
186650,60,78,60,74,75,76,84,76
210972,79,64,67,64,73,78,74,76
183580,56,56,60,82,69,58,64,76
148253,76,73,69,74,68,92,75,76
215069,18,53,33,49,23,55,43,76
189725,74,77,71,69,77,64,72,76
138782,72,57,80,83,75,53,62,76
226592,70,74,68,75,78,81,76,76
205601,67,92,49,64,76,94,89,76
160033,74,81,69,69,72,78,83,76
195361,70,71,84,81,75,69,68,76
179746,59,57,80,75,77,57,53,76
185122,16,50,34,43,23,41,42,76
187939,70,73,39,70,78,79,82,76
190756,40,36,75,68,61,46,49,76
178213,70,63,65,77,77,62,48,76
190502,72,65,76,70,76,65,65,76
223273,68,54,76,74,79,62,69,76
184873,43,60,78,71,68,55,62,76
189225,56,80,65,80,76,80,79,76
224811,41,38,70,68,63,61,48,76
189484,76,57,69,74,74,73,66,76
205869,72,86,54,68,75,87,84,76
219693,35,57,82,72,68,72,58,76
174381,74,70,72,80,76,60,79,76
190765,80,73,66,71,76,65,69,76
137262,65,44,79,78,70,55,39,76
138798,12,55,45,43,35,29,56,76
196142,76,73,62,72,79,56,83,76
152879,71,74,81,77,76,45,65,76
221743,72,79,60,70,77,91,84,76
210736,77,73,65,73,79,78,79,76
186672,60,53,77,80,70,62,60,76
197937,22,47,88,51,61,68,48,76
139313,83,60,78,70,75,63,66,76
227633,63,74,67,74,76,85,84,76
183346,74,68,61,75,75,64,73,76
160051,42,42,82,68,64,63,56,76
207412,82,66,36,77,77,66,65,76
166708,73,81,58,73,76,82,76,76
208949,70,80,75,68,76,87,83,76
230453,48,76,83,80,70,58,77,76
160310,77,57,86,74,74,60,58,76
165174,67,63,88,76,73,61,61,76
212023,52,65,65,71,74,66,61,76
139064,67,67,80,73,74,66,75,76
181560,52,62,81,65,67,65,62,76
190520,61,75,77,83,69,65,68,76
199737,77,68,59,76,78,78,73,76
138810,70,76,60,68,80,68,71,76
193338,56,76,60,76,76,73,73,76
206651,71,76,72,75,76,70,65,76
200765,45,75,84,76,78,65,76,76
220477,31,70,72,73,60,59,59,76
135742,57,60,82,74,63,55,59,76
147006,78,82,65,81,80,69,72,76
172862,53,66,75,73,72,67,66,76
183870,74,78,60,76,82,83,84,76
199487,39,56,87,69,64,40,52,76
215103,69,85,51,53,77,86,87,76
205632,75,58,33,70,79,77,77,76
219712,52,85,80,69,69,70,76,76
169792,68,64,41,75,75,76,75,76
202562,73,74,75,72,74,87,75,76
200260,75,70,42,69,80,77,83,76
216388,66,85,36,70,79,89,90,76
230212,55,49,88,70,52,55,49,76
189508,75,74,55,80,80,55,69,76
224069,77,66,43,71,73,77,76,76
204102,81,91,72,78,78,73,74,76
154950,81,71,77,81,77,76,77,76
181318,69,57,83,75,80,55,65,76
206407,77,85,78,66,73,75,77,76
177481,77,72,75,71,69,77,66,76
226378,51,76,76,70,76,69,65,76
178250,58,67,89,73,76,55,64,76
226379,17,35,43,23,16,37,30,76
183883,74,90,49,74,76,78,80,76
185163,35,50,76,74,54,62,58,76
202316,77,52,83,68,72,75,54,76
202828,72,78,60,67,78,74,76,76
230988,65,75,41,73,75,69,78,76
201549,55,72,52,73,72,73,68,76
202061,67,62,78,76,76,68,65,76
214605,59,69,81,62,69,66,66,76
229453,66,70,50,71,80,83,80,76
204366,67,63,74,76,72,76,69,76
219470,68,41,83,55,77,54,48,76
159566,72,58,70,60,74,66,63,76
232270,66,63,84,69,64,82,73,76
204367,12,57,41,52,23,44,43,76
205391,67,52,76,71,76,66,67,76
158543,62,64,78,80,75,69,77,76
163407,73,58,82,75,70,50,63,76
170320,78,58,71,70,73,71,68,76
230481,75,76,62,80,72,88,78,76
186961,52,71,83,77,76,77,78,76
207444,73,68,65,69,76,95,85,76
209236,62,69,81,72,76,62,72,76
152916,78,74,86,83,79,68,70,76
183892,68,51,81,73,70,74,55,76
186452,63,60,64,79,78,63,67,76
158293,65,67,75,75,77,68,65,76
186197,82,81,42,72,81,84,86,76
230230,61,37,80,75,55,52,38,76
212823,72,82,63,72,80,78,88,76
166744,20,31,21,54,22,38,28,76
186200,72,64,70,74,75,77,78,76
186456,61,63,63,80,74,40,62,76
183129,39,51,82,71,60,56,59,76
201818,67,84,33,72,76,95,88,76
205402,70,72,41,70,77,90,92,76
230234,75,77,81,68,77,69,78,76
173146,76,78,62,73,79,67,73,76
188506,62,74,45,78,78,76,78,76
189018,68,76,80,65,71,83,88,76
19292,38,34,85,63,53,30,28,76
188768,56,81,89,75,72,71,81,76
47201,17,61,28,58,32,48,58,76
188770,69,78,68,71,77,75,79,76
171875,84,70,88,77,78,80,77,76
189795,64,61,83,76,72,76,75,76
206436,66,75,61,75,77,74,77,76
160101,48,76,83,80,70,58,77,76
182629,17,35,29,23,18,47,69,76
192613,19,22,40,65,22,48,33,76
211302,50,78,78,72,77,82,85,76
230502,61,56,57,65,75,73,62,76
192358,18,44,26,50,33,41,31,76
179560,77,75,32,70,80,80,80,76
161644,49,60,80,73,61,68,66,76
178284,67,79,63,74,75,79,83,76
228717,70,79,50,76,77,79,78,76
176237,49,51,85,71,70,68,69,76
189805,67,57,42,72,73,50,60,76
203886,66,87,77,74,75,79,77,76
226414,76,75,49,69,77,88,82,76
197231,50,60,58,70,76,73,71,76
230767,60,85,90,67,77,79,78,76
190576,46,49,81,70,61,51,70,76
208498,50,71,33,48,78,78,80,76
230258,61,77,75,68,71,78,72,76
165490,70,68,72,77,78,69,69,76
171378,76,66,75,75,71,87,72,76
224883,60,54,78,67,72,75,63,76
189043,78,76,71,68,71,85,77,76
207732,66,76,65,70,76,79,79,76
224116,48,47,80,67,76,63,53,76
177525,78,65,70,76,79,76,77,76
142966,76,72,46,72,78,71,82,76
209782,70,76,52,74,81,76,83,76
198264,76,72,35,72,78,82,83,76
146296,17,65,40,52,18,58,57,76
225144,75,88,43,74,77,79,75,76
177528,50,66,50,78,74,68,72,76
215930,67,65,83,67,68,75,67,76
192122,80,66,80,71,76,73,69,76
177019,45,66,76,72,70,65,65,76
197756,70,71,75,70,78,75,79,76
137854,14,53,31,65,20,49,59,76
212350,64,71,72,78,76,80,69,76
160126,75,76,62,80,72,88,78,76
110974,25,58,34,50,15,54,51,76
203903,66,68,24,68,82,79,90,76
225663,63,65,59,67,79,80,75,76
230271,62,88,41,76,73,86,89,76
193152,14,55,37,15,12,45,54,76
183937,78,69,75,72,76,78,74,76
216706,62,78,84,75,72,80,77,76
164994,76,80,62,82,77,76,77,76
178051,59,62,79,72,72,55,58,76
194947,56,31,79,68,53,32,34,76
201860,38,61,87,63,58,55,52,76
202884,75,61,64,74,80,81,74,76
203910,74,84,78,73,77,78,91,76
190854,74,77,66,73,76,75,73,76
220295,70,74,50,75,72,86,76,76
182152,72,78,55,72,78,74,77,76
192904,51,58,80,68,67,49,55,76
168585,29,42,72,72,64,30,29,76
176009,74,78,68,76,78,64,76,76
224394,71,77,52,80,78,79,83,76
213899,50,51,82,73,70,67,60,76
193420,67,86,78,71,76,75,79,76
215181,68,70,74,72,70,81,73,76
188045,76,64,63,66,70,91,85,76
212878,49,79,67,72,75,68,62,76
213134,72,68,57,69,80,82,75,76
221838,77,75,65,67,78,75,77,76
212623,73,75,59,69,77,77,75,76
137361,50,78,70,78,74,66,72,76
160145,61,56,57,65,75,73,62,76
161938,57,54,70,72,75,62,60,76
204691,74,89,67,73,78,76,94,76
183187,72,75,70,73,80,69,78,76
216468,72,79,42,68,79,69,78,76
173204,76,65,70,76,73,72,70,76
190868,72,67,78,70,72,71,69,76
222357,59,73,63,76,81,79,77,76
199574,12,17,24,21,16,40,32,76
211862,78,60,79,68,64,69,62,76
208535,73,70,86,74,77,73,73,76
